Sociedad,Tipo de Compra,PO,ItemCode,Line PO,TrnspName,Codigo de cliente/proveedor,Tipo Producto,Max_FechPO,Max_FechIN,Avg_Q_PO,Sum_Q_EM,Diferencia en meses,Outlier
SP,Local,255600416,A18110007648,7,TERRE,P20601450969,Repuestos,2025-09-12,2025-09-17,3.0,3.0,0.20000000000000004,NO
SP,Local,255600192,A18110007648,5,TERRE,P20601450969,Repuestos,2025-04-10,2025-04-11,2.0,2.0,0.0,NO
SP,Local,255600445,A18110007648,4,TERRE,P20601450969,Repuestos,2025-10-03,2025-10-10,1.0,1.0,0.2,NO
SP,Local,255600399,A18110007648,1,TERRE,P20601450969,Repuestos,2025-09-04,2025-09-06,1.0,1.0,0.1,NO
SP,Local,255600542,A18110007648,2,TERRE,P20601450969,Repuestos,2025-11-25,2025-12-04,1.0,1.0,0.3,NO
SP,Local,255600293,A18110007648,0,TERRE,P20601450969,Repuestos,2025-06-19,2025-06-20,1.0,1.0,0.0,NO
SP,Local,255600200,A18110007648,1,TERRE,P20601450969,Repuestos,2025-04-11,2025-04-16,1.0,1.0,0.2,NO
MP,Local,256808324,A18110007648,2,TERRE,P20601450969,Accesorios,2025-10-03,2025-10-14,3.0,3.0,0.4000000000000001,NO
SP,Local,255600429,A18110007648,7,TERRE,P20601450969,Repuestos,2025-09-24,2025-09-29,2.0,2.0,0.2,NO
SP,Local,255600482,A18110007648,21,TERRE,P20601450969,Repuestos,2025-10-20,2025-11-07,3.0,3.0,0.6,NO
SP,Local,255600474,A18110007648,7,TERRE,P20601450969,Repuestos,2025-10-15,2025-10-17,1.0,1.0,0.1,NO
SUF,Local,246800227,A18110007708,2,TERRE,P20100006538,REPUESTO,2024-10-17,2024-10-18,5.0,5.0,0.0,NO
SUF,Local,264300276,A18110007708,0,TERRE,P20100006538,REPUESTO,2026-06-08,2026-06-08,11.0,11.0,0.0,NO
SUF,Local,256800000,A18110007708,12,TERRE,P20100006538,REPUESTO,2025-01-03,2025-01-03,2.0,2.0,0.0,NO
MP,Importación,256804437,A18110007708,0,MARITIMO,PE0000000029,Repuestos,2025-05-28,2026-02-11,15.0,15.0,8.6,NO
MP,Importación,256800160,A18110007708,0,MARITIMO,PE0000000029,Repuestos,2025-01-09,2025-06-11,13.0,13.0,5.1,NO
SUF,Local,256800006,A18110007708,2,TERRE,P20100006538,REPUESTO,2025-01-14,2025-01-15,5.0,5.0,0.0,NO
SUF,Local,235600167,A18110007708,0,TERRE,P20609357712,REPUESTO,2023-08-24,2023-08-25,4.0,4.0,0.0,NO
MP,Importación,246800966,A18110007708,3,MARITIMO,PE0000000029,Repuestos,2024-02-07,2024-08-16,3.0,3.0,6.400000000000001,NO
MP,Importación,246806375,A18110007708,2,AEREO,PE0000000029,Repuestos,2024-09-16,2024-10-10,5.0,5.0,0.8,NO
SUF,Local,256800265,A18110007708,21,TERRE,P20100006538,REPUESTO,2025-08-04,2025-08-05,4.0,4.0,0.0,NO
SUF,Local,246800184,A18110007708,5,TERRE,P20100006538,REPUESTO,2024-09-04,2024-09-05,6.0,6.0,0.0,NO
SUF,Local,246800124,A18110007708,0,TERRE,P20609357712,REPUESTO,2024-05-31,2024-06-03,3.0,3.0,0.10000000000000002,NO
SUF,Local,256800057,A18110007708,0,TERRE,P20100006538,REPUESTO,2025-02-25,2025-02-27,9.0,9.0,0.1,SI
SUF,Local,256800382,A18110007708,0,TERRE,P20100006538,REPUESTO,2025-10-27,2025-10-30,4.0,4.0,0.1,SI
MP,Importación,246803891,A18110007708,3,MARITIMO,PE0000000029,Repuestos,2024-05-30,2024-08-16,3.0,3.0,2.6,NO
SUF,Local,246800056,A18110007708,0,TERRE,P20609357712,REPUESTO,2024-03-12,2024-03-14,5.0,5.0,0.1,NO
SUF,Importación,235600210,A18110007708,2,MARITIMO,PE0000000029,REPUESTO,2023-10-23,2023-11-27,2.0,2.0,1.2,NO
SUF,Importación,235600242,A18110007708,0,MARITIMO,PE0000000029,REPUESTO,2023-11-09,2024-06-20,5.0,5.0,7.5,NO
SUF,Importación,235600269,A18110007708,3,MARITIMO,PE0000000029,REPUESTO,2023-12-20,2024-06-20,3.0,3.0,6.099999999999999,NO
MP,Importación,246808474,A18110007708,1,AEREO,PE0000000029,Repuestos,2024-11-26,2025-01-10,7.0,7.0,1.5,NO
SUF,Local,256800382,A18110007710,1,TERRE,P20100006538,REPUESTO,2025-10-27,2025-10-30,15.0,15.0,0.1,NO
SUF,Importación,235600073,A18110007710,1,MARITIMO,PE0000000029,REPUESTO,2023-04-14,2023-06-16,6.0,12.0,1.05,NO
SUF,Importación,235600012,A18110007710,3,MARITIMO,PE0000000029,REPUESTO,2023-01-18,2023-02-20,14.0,14.0,1.1,NO
SUF,Local,246800184,A18110007710,7,TERRE,P20100006538,REPUESTO,2024-09-04,2024-09-05,4.0,4.0,0.0,NO
MP,Importación,256804437,A18110007710,2,MARITIMO,PE0000000029,Repuestos,2025-05-28,2025-08-26,15.0,15.0,3.0,NO
SUF,Local,256800057,A18110007710,1,TERRE,P20100006538,REPUESTO,2025-02-25,2025-02-27,7.0,7.0,0.1,NO
SUF,Local,246800184,A18110007710,4,TERRE,P20100006538,REPUESTO,2024-09-04,2024-09-05,3.0,3.0,0.0,NO
MP,Importación,246803891,A18110007710,0,MARITIMO,PE0000000029,Repuestos,2024-05-30,2024-08-16,7.0,7.0,2.6,NO
MP,Importación,256802153,A18110007710,1,MARITIMO,PE0000000029,Repuestos,2025-03-19,2025-05-05,25.0,25.0,1.6,NO
SUF,Local,235600149,A18110007710,1,TERRE,P20609357712,REPUESTO,2023-08-02,2023-08-03,3.0,3.0,0.0,NO
SUF,Importación,235600090,A18110007710,1,MARITIMO,PE0000000029,REPUESTO,2023-05-07,2023-08-09,13.0,26.0,1.5500000000000003,NO
SUF,Importación,235600112,A18110007710,1,MARITIMO,PE0000000029,REPUESTO,2023-06-14,2023-08-09,30.0,60.0,0.95,NO
SUF,Importación,235600269,A18110007710,1,MARITIMO,PE0000000029,REPUESTO,2023-12-20,2024-02-12,15.0,15.0,1.8,NO
SUF,Local,256800154,A18110007710,1,TERRE,P20100006538,REPUESTO,2025-05-07,2025-05-07,25.0,25.0,0.0,NO
MP,Importación,256800240,A18110007710,1,MARITIMO,PE0000000029,Repuestos,2025-01-14,2025-02-19,7.0,7.0,1.2,NO
SUF,Local,246800107,A18110007710,8,TERRE,P20100006538,REPUESTO,2024-04-30,2024-05-02,19.0,19.0,0.1,NO
SUF,Local,246800167,A18110007711,0,TERRE,P20100006538,REPUESTO,2024-08-13,2024-08-15,18.0,18.0,0.1,NO
MP,Importación,256803465,A18110007711,0,AEREO,PE0000000029,Repuestos,2025-04-25,2025-05-23,20.0,20.0,0.9,NO
SUF,Importación,235600012,A18110007711,0,MARITIMO,PE0000000029,REPUESTO,2023-01-18,2023-02-20,33.0,33.0,1.1,NO
MP,Importación,265700381,A18110007711,0,AEREO,PE0000000029,Repuestos,2026-01-15,2026-03-10,15.0,15.0,1.8,NO
SUF,Importación,235600210,A18110007711,1,MARITIMO,PE0000000029,REPUESTO,2023-10-23,2023-11-27,33.0,33.0,1.2,NO
SUF,Local,235600149,A18110007711,0,TERRE,P20609357712,REPUESTO,2023-08-02,2023-08-03,6.0,6.0,0.0,NO
MP,Importación,246803891,A18110007711,2,MARITIMO,PE0000000029,Repuestos,2024-05-30,2024-08-16,4.0,4.0,2.6,NO
MP,Importación,246806375,A18110007711,0,AEREO,PE0000000029,Repuestos,2024-09-16,2024-10-10,5.0,5.0,0.8,NO
SUF,Local,256800179,A18110007711,1,TERRE,P20100006538,REPUESTO,2025-05-28,2025-05-29,20.0,20.0,0.0,NO
SUF,Importación,235600112,A18110007711,0,MARITIMO,PE0000000029,REPUESTO,2023-06-14,2023-08-09,13.0,26.0,0.95,NO
SUF,Importación,235600126,A18110007711,0,MARITIMO,PE0000000029,REPUESTO,2023-07-06,2023-09-04,5.0,5.0,2.0,NO
SUF,Local,264300159,A18110007711,0,TERRE,P20100006538,REPUESTO,2026-03-25,2026-03-26,15.0,15.0,0.0,NO
MP,Importación,256804437,A18110007711,1,MARITIMO,PE0000000029,Repuestos,2025-05-28,2025-08-26,14.0,14.0,3.0,NO
SUF,Importación,235600269,A18110007711,2,MARITIMO,PE0000000029,REPUESTO,2023-12-20,2024-06-20,34.0,34.0,6.1,SI
MP,Importación,246800966,A18110007711,2,AEREO,PE0000000029,Repuestos,2024-02-07,2024-07-04,10.0,9.0,5.444444444444445,NO
SUF,Local,246800107,A18110007711,10,TERRE,P20100006538,REPUESTO,2024-04-30,2024-05-02,1.0,1.0,0.1,NO
SUF,Importación,235600090,A18110007711,0,MARITIMO,PE0000000029,REPUESTO,2023-05-07,2023-09-04,16.0,17.0,3.764705882352941,NO
SUF,Local,264300002,A18110007711,0,TERRE,P20100006538,REPUESTO,2026-01-05,2026-01-06,14.0,14.0,0.0,NO
MP,Importación,256800240,A18110007711,3,MARITIMO,PE0000000029,Repuestos,2025-01-14,2025-02-19,4.0,4.0,1.2,NO
MP,Importación,256802153,A18110007711,3,MARITIMO,PE0000000029,Repuestos,2025-03-19,2025-05-05,17.0,17.0,1.6,NO
SUF,Local,246800184,A18110007711,8,TERRE,P20100006538,REPUESTO,2024-09-04,2024-09-05,4.0,4.0,0.0,NO
SUF,Local,256800154,A18110007711,3,TERRE,P20100006538,REPUESTO,2025-05-07,2025-05-07,17.0,17.0,0.0,NO
SUF,Importación,235600073,A18110007711,0,MARITIMO,PE0000000029,REPUESTO,2023-04-14,2023-06-16,10.0,20.0,1.05,NO
SUF,Local,256800057,A18110007711,2,TERRE,P20100006538,REPUESTO,2025-02-25,2025-02-27,4.0,4.0,0.1,NO
SUF,Local,246800227,A18110007711,0,TERRE,P20100006538,REPUESTO,2024-10-17,2024-10-18,5.0,5.0,0.0,NO
MP,Importación,246801720,A18110007711,0,MARITIMO,PE0000000029,Repuestos,2024-03-05,2024-07-04,9.0,9.0,4.0,NO
SUF,Local,246800200,A18110007712,1,TERRE,P20100006538,REPUESTO,2024-09-23,2024-09-25,2.0,2.0,0.1,NO
MP,Importación,256803465,A18110007712,1,AEREO,PE0000000029,Repuestos,2025-04-25,2025-05-23,16.0,15.0,0.9600000000000001,NO
SUF,Local,256800179,A18110007712,0,TERRE,P20100006538,REPUESTO,2025-05-28,2025-05-29,15.0,15.0,0.0,NO
SUF,Importación,235600090,A18110007712,2,MARITIMO,PE0000000029,REPUESTO,2023-05-07,2023-09-04,10.0,10.0,4.0,NO
SUF,Local,235600006,A18110007712,0,TERRE,P20600210221,REPUESTO,2023-01-05,2023-01-09,1.0,1.0,0.1,NO
SUF,Local,256800154,A18110007712,2,TERRE,P20100006538,REPUESTO,2025-05-07,2025-05-07,6.0,6.0,0.0,NO
MP,Importación,246803891,A18110007712,1,MARITIMO,PE0000000029,Repuestos,2024-05-30,2024-09-17,2.0,2.0,3.7,NO
SUF,Local,256800382,A18110007712,3,TERRE,P20100006538,REPUESTO,2025-10-27,2025-10-30,5.0,5.0,0.1,NO
MP,Importación,256802153,A18110007712,2,MARITIMO,PE0000000029,Repuestos,2025-03-19,2025-05-05,6.0,6.0,1.6000000000000003,NO
MP,Importación,246808474,A18110007712,0,AEREO,PE0000000029,Repuestos,2024-11-26,2024-12-27,6.0,6.0,1.0,NO
MP,Importación,256800240,A18110007712,2,MARITIMO,PE0000000029,Repuestos,2025-01-14,2025-02-19,4.0,4.0,1.2,NO
SUF,Local,246800107,A18110007712,9,TERRE,P20100006538,REPUESTO,2024-04-30,2024-05-02,7.0,7.0,0.1,NO
SUF,Importación,235600069,A18110007712,1,MARITIMO,PE0000000029,REPUESTO,2023-04-05,2023-04-13,21.0,21.0,0.3,NO
MP,Importación,256804437,A18110007712,3,MARITIMO,PE0000000029,Repuestos,2025-05-28,2025-08-26,4.0,4.0,3.0,NO
SUF,Local,256800057,A18110007712,3,TERRE,P20100006538,REPUESTO,2025-02-25,2025-02-27,4.0,4.0,0.1,NO
SUF,Local,256800000,A18110007712,11,TERRE,P20100006538,REPUESTO,2025-01-03,2025-01-03,6.0,6.0,0.0,NO
MP,Local,234727766,A18110007721,0,TERRE,P20609357712,Consumibles,2023-10-26,2023-10-30,5.0,5.0,0.1,NO
MP,Local,234723196,A18110007721,0,TERRE,P20609357712,Consumibles,2023-05-17,2023-05-19,5.0,5.0,0.1,NO
MP,Local,234726982,A18110007721,0,TERRE,P20609357712,Consumibles,2023-09-29,2023-10-02,8.0,8.0,0.1,NO
SUF,Local,256800102,A18110007721,1,TERRE,P20600665511,REPUESTO,2025-03-31,2025-04-02,27.24,27.24,0.10000000000000002,NO
MP,Local,234723695,A18110007721,0,TERRE,P20609357712,Consumibles,2023-06-07,2023-06-13,5.0,5.0,0.2,SI
MP,Local,234726840,A18110007721,0,TERRE,P20609357712,Consumibles,2023-09-26,2023-09-27,5.0,5.0,0.0,SI
SUF,Local,235600206,A18110007721,2,TERRE,P20602785395,REPUESTO,2023-10-18,2023-11-08,27.2,27.2,0.7,NO
SUF,Local,246800154,A18110007721,1,TERRE,P20600665511,REPUESTO,2024-07-16,2024-07-22,10.9,10.9,0.2,NO
SUF,Local,235600082,A18110007721,2,TERRE,P20602785395,REPUESTO,2023-04-26,2023-05-10,13.6,13.6,0.5,NO
MP,Local,234722429,A18110007721,0,TERRE,P20609357712,Consumibles,2023-04-13,2023-04-13,6.0,6.0,0.0,SI
MP,Local,234729387,A18110007721,0,TERRE,P20609357712,Consumibles,2023-12-18,2023-12-26,6.0,6.0,0.3,SI
MP,Local,234725543,A18110007721,0,TERRE,P20609357712,Consumibles,2023-08-09,2023-08-11,4.0,4.0,0.1,NO
MP,Local,246800412,A18110007721,0,TERRE,P20609357712,Consumibles,2024-01-19,2024-01-23,12.0,12.0,0.10000000000000002,NO
SUF,Local,235600063,A18110007734,0,TERRE,P20505203071,REPUESTO,2023-03-29,2023-04-26,1.0,1.0,0.9,NO
SUF,Importación,256800441,A18110007742,5,MARITIMO,PE9141010368,REPUESTO,2025-11-27,2026-03-04,2.0,2.0,3.2,NO
SUF,Importación,256800296,A18110007742,0,MARITIMO,PE1499481900,REPUESTO,2025-08-29,2025-11-18,5.0,5.0,2.7,NO
SUF,Importación,235600199,A18110007749,2,MARITIMO,PE0000000180,REPUESTO,2023-10-09,2024-02-12,8.0,8.0,4.2,NO
SUF,Local,235600060,A18110007754,0,TERRE,P20602785395,REPUESTO,2023-03-28,2023-04-04,4.0,4.0,0.2,NO
SUF,Local,235600017,A18110007754,0,TERRE,P20602785395,REPUESTO,2023-01-31,2023-02-09,4.0,4.0,0.3,NO
SUF,Importación,256800441,A18110007754,2,MARITIMO,PE9141010368,REPUESTO,2025-11-27,2026-03-04,10.0,10.0,3.2,NO
SUF,Local,246800041,A18110007754,0,TERRE,P20609357712,REPUESTO,2024-02-19,2024-03-14,10.0,10.0,0.8,NO
SUF,Importación,246800155,A18110007754,1,MARITIMO,PE1499481900,REPUESTO,2024-07-16,2024-10-24,10.0,10.0,3.3,NO
SUF,Local,235600228,A18110007754,0,TERRE,P20609357712,REPUESTO,2023-11-09,2024-01-08,5.0,5.0,2.0,NO
SUF,Importación,256800007,A18110007754,5,MARITIMO,PE1499481900,REPUESTO,2025-01-14,2025-04-21,10.0,10.0,3.2,NO
SUF,Importación,256800172,A18110007754,0,COURIER,PE1499481900,REPUESTO,2025-05-20,2025-07-18,10.0,10.0,2.0,NO
SUF,Local,235600082,A18110007754,0,TERRE,P20602785395,REPUESTO,2023-04-26,2023-05-10,10.0,10.0,0.5,NO
SUF,Importación,264300034,A18110007754,0,COURIER,PE9141010368,REPUESTO,2026-01-21,2026-02-25,5.0,5.0,1.2,NO
SUF,Local,246800137,A18110007754,0,TERRE,P20602785395,REPUESTO,2024-06-21,2024-07-15,8.0,8.0,0.8,NO
SUF,Importación,256800296,A18110007758,2,MARITIMO,PE1499481900,REPUESTO,2025-08-29,2025-11-18,2.0,2.0,2.7,NO
SUF,Importación,256800441,A18110007777,4,MARITIMO,PE9141010368,REPUESTO,2025-11-27,2026-03-04,1.0,1.0,3.2,NO
SUF,Importación,246800155,A18110007790,2,MARITIMO,PE1499481900,REPUESTO,2024-07-16,2024-10-24,4.0,4.0,3.3,NO
SUF,Importación,256800049,A18110007790,0,MARITIMO,PE1499481900,REPUESTO,2025-02-18,2025-04-21,5.0,5.0,2.1,NO
SUF,Local,235600075,A18110007790,0,TERRE,P20505203071,REPUESTO,2023-04-18,2023-05-05,2.0,2.0,0.6,NO
SUF,Importación,246800250,A18110007791,2,MARITIMO,PE1499481900,REPUESTO,2024-11-26,2025-04-21,2.0,2.0,4.9,NO
SUF,Importación,256800441,A18110007793,3,MARITIMO,PE9141010368,REPUESTO,2025-11-27,2026-03-04,1.0,1.0,3.2,NO
SUF,Local,235600016,A18110007827,0,TERRE,P20505203071,REPUESTO,2023-01-31,2023-02-02,2.0,2.0,0.1,NO
SUF,Importación,246800155,A18110007827,3,MARITIMO,PE1499481900,REPUESTO,2024-07-16,2024-10-24,2.0,2.0,3.3,NO
SUF,Importación,256800172,A18110007827,2,COURIER,PE1499481900,REPUESTO,2025-05-20,2025-07-18,4.0,4.0,2.0,NO
SUF,Importación,256800049,A18110007827,1,MARITIMO,PE1499481900,REPUESTO,2025-02-18,2025-04-21,2.0,2.0,2.1,NO
SUF,Local,246800230,A18110007837,0,TERRE,P20600665511,REPUESTO,2024-10-23,2024-10-31,272.5,272.5,0.3,NO
SUF,Local,246800154,A18110007837,0,TERRE,P20600665511,REPUESTO,2024-07-16,2024-07-22,239.8,239.8,0.2,NO
SUF,Local,264300167,A18110007837,0,TERRE,P20538736776,REPUESTO,2026-04-08,2026-04-10,109.0,109.0,0.1,NO
SUF,Local,246800079,A18110007837,0,TERRE,P20602785395,REPUESTO,2024-04-09,2024-04-10,294.3,294.3,0.0,NO
SUF,Local,235600265,A18110007837,0,TERRE,P20602785395,REPUESTO,2023-12-20,2024-01-09,294.3,294.3,0.7,NO
SUF,Local,235600215,A18110007837,0,TERRE,P20602785395,REPUESTO,2023-10-26,2023-11-08,218.0,218.0,0.4,NO
SUF,Local,235600107,A18110007837,0,TERRE,P20602785395,REPUESTO,2023-06-02,2023-06-05,109.0,109.0,0.1,NO
SUF,Local,256800328,A18110007837,0,TERRE,P20507943340,REPUESTO,2025-09-23,2025-09-24,218.0,218.0,0.0,NO
SUF,Local,256800015,A18110007837,0,TERRE,P20549276220,REPUESTO,2025-01-27,2025-02-03,294.3,294.3,0.2,NO
SUF,Local,256800103,A18110007837,0,TERRE,P20549276220,REPUESTO,2025-03-31,2025-04-23,327.0,327.0,0.8,NO
SUF,Local,235600028,A18110007837,0,TERRE,P20602785395,REPUESTO,2023-02-20,2023-02-24,120.0,120.0,0.1,NO
SUF,Local,256800442,A18110007837,0,TERRE,P20606289708,REPUESTO,2025-11-28,2026-06-10,981.0,795.7,8.013698630136986,NO
SUF,Local,235600058,A18110007837,0,TERRE,P20602785395,REPUESTO,2023-03-27,2023-03-31,163.5,163.5,0.1,NO
SUF,Local,235600143,A18110007837,0,TERRE,P20602785395,REPUESTO,2023-07-27,2023-08-09,163.5,163.5,0.4,NO
SUF,Importación,264300034,A18110007839,2,COURIER,PE9141010368,REPUESTO,2026-01-21,2026-02-25,10.0,10.0,1.2,NO
SUF,Local,246800137,A18110007841,1,TERRE,P20602785395,REPUESTO,2024-06-21,2024-07-15,8.0,8.0,0.8,NO
SUF,Importación,256800172,A18110007841,1,COURIER,PE1499481900,REPUESTO,2025-05-20,2025-07-18,10.0,10.0,2.0,NO
SUF,Local,246800041,A18110007841,1,TERRE,P20609357712,REPUESTO,2024-02-19,2024-03-14,10.0,10.0,0.8,NO
SUF,Local,235600140,A18110007841,0,TERRE,P20609357712,REPUESTO,2023-07-21,2023-08-25,10.0,10.0,1.2,NO
SUF,Local,235600082,A18110007841,1,TERRE,P20602785395,REPUESTO,2023-04-26,2023-05-10,10.0,10.0,0.5,NO
SUF,Importación,256800007,A18110007841,4,MARITIMO,PE1499481900,REPUESTO,2025-01-14,2025-04-21,10.0,10.0,3.2,NO
SUF,Importación,246800155,A18110007841,0,MARITIMO,PE1499481900,REPUESTO,2024-07-16,2024-10-24,10.0,10.0,3.3,NO
SUF,Importación,256800441,A18110007841,1,MARITIMO,PE9141010368,REPUESTO,2025-11-27,2026-03-04,12.0,12.0,3.2000000000000006,NO
SUF,Local,235600016,A18110007841,5,TERRE,P20505203071,REPUESTO,2023-01-31,2023-02-02,3.0,3.0,0.10000000000000002,NO
SUF,Importación,256800172,A18110007846,4,COURIER,PE1499481900,REPUESTO,2025-05-20,2025-07-18,4.0,4.0,2.0,NO
SUF,Importación,256800007,A18110007846,7,MARITIMO,PE1499481900,REPUESTO,2025-01-14,2025-04-21,4.0,4.0,3.2,NO
SUF,Importación,246800155,A18110007846,6,MARITIMO,PE1499481900,REPUESTO,2024-07-16,2024-10-24,2.0,2.0,3.3,NO
SUF,Importación,256800118,A18110007856,1,MARITIMO,PE1499481900,REPUESTO,2025-04-14,2025-06-25,3.0,3.0,2.4,NO
SUF,Local,235600016,A18110007867,2,TERRE,P20505203071,REPUESTO,2023-01-31,2023-02-02,2.0,2.0,0.1,NO
SUF,Importación,256800049,A18110007902,2,MARITIMO,PE1499481900,REPUESTO,2025-02-18,2025-04-21,1.0,1.0,2.1,NO
SUF,Importación,256800049,A18110007910,3,MARITIMO,PE1499481900,REPUESTO,2025-02-18,2025-04-21,5.0,5.0,2.1,NO
SUF,Importación,246800250,A18110007932,1,MARITIMO,PE1499481900,REPUESTO,2024-11-26,2025-04-21,2.0,2.0,4.9,NO
SUF,Local,235600087,A18110007932,0,TERRE,P20609357712,REPUESTO,2023-05-05,2023-05-08,1.0,1.0,0.1,NO
SUF,Local,246800018,A18110007932,0,TERRE,P20609357712,REPUESTO,2024-01-24,2024-01-24,1.0,1.0,0.0,NO
MP,Importación,256804068,A18110007944,3,MARITIMO,PE0000000180,Repuestos,2025-05-16,2025-07-26,4.0,4.0,2.4,NO
SUF,Local,235600016,A18110007973,6,TERRE,P20505203071,REPUESTO,2023-01-31,2023-02-02,2.0,2.0,0.1,NO
MP,Local,256806465,A18110007989,13,TERRE,P20455934011,Repuestos,2025-08-07,2025-08-18,5.0,5.0,0.4,NO
MP,Local,256806465,A18110007989,14,TERRE,P20455934011,Repuestos,2025-08-07,2025-08-18,3.0,3.0,0.4000000000000001,SI
MP,Local,256806465,A18110007989,18,TERRE,P20455934011,Repuestos,2025-08-07,2025-08-18,2.0,2.0,0.4,NO
MP,Local,256808297,A18110007989,0,TERRE,P20541678736,Repuestos,2025-10-02,2025-10-03,24.0,24.0,0.0,NO
MP,Local,256806465,A18110007989,6,TERRE,P20455934011,Repuestos,2025-08-07,2025-08-18,2.0,2.0,0.4,NO
SUF,Importación,256800172,A18110008023,3,COURIER,PE1499481900,ND,2025-05-20,2025-07-18,2.0,2.0,2.0,NO
SUF,Importación,256800118,A18110008038,2,MARITIMO,PE1499481900,REPUESTO,2025-04-14,2025-06-25,3.0,3.0,2.4,NO
SUF,Importación,246800207,A18110008051,1,MARITIMO,PE1499481900,REPUESTO,2024-09-30,2025-01-16,2.0,2.0,3.6,NO
SUF,Local,235600016,A18110008056,4,TERRE,P20505203071,REPUESTO,2023-01-31,2023-02-02,1.0,1.0,0.1,NO
SUF,Importación,256800172,A18110008063,5,COURIER,PE1499481900,REPUESTO,2025-05-20,2025-07-18,2.0,2.0,2.0,NO
SUF,Local,235600016,A18110008065,1,TERRE,P20505203071,REPUESTO,2023-01-31,2023-02-02,3.0,3.0,0.10000000000000002,NO
SUF,Local,235600264,A18110008065,0,TERRE,P20505203071,REPUESTO,2023-12-20,2023-12-22,3.0,3.0,0.10000000000000002,NO
SP,Local,255600482,A18110008125,10,TERRE,P20601450969,Consumible,2025-10-20,2025-11-07,12.0,12.0,0.6,SI
SP,Local,255600429,A18110008125,10,TERRE,P20601450969,Consumible,2025-09-24,2025-09-29,12.0,12.0,0.20000000000000004,NO
SP,Local,255600344,A18110008125,0,TERRE,P20601450969,Consumible,2025-07-22,2025-07-25,1.0,1.0,0.1,NO
SP,Local,235600113,A18110008125,1,TERRE,P20541678736,Consumible,2023-03-08,2023-03-13,20.0,20.0,0.2,NO
SP,Local,265800049,A18110008125,28,TERRE,P20601450969,Consumible,2026-02-09,2026-02-19,2.0,2.0,0.3,NO
SP,Local,245600376,A18110008125,0,TERRE,P20541678736,Consumible,2024-09-18,2024-09-24,30.0,30.0,0.2,NO
SP,Local,265800049,A18110008125,48,TERRE,P20601450969,Consumible,2026-02-09,2026-02-19,2.0,2.0,0.3,NO
SP,Local,255600416,A18110008125,10,TERRE,P20601450969,Consumible,2025-09-12,2025-09-17,8.0,8.0,0.2,NO
SP,Local,265800049,A18110008125,66,TERRE,P20601450969,Consumible,2026-02-09,2026-02-19,2.0,2.0,0.3,NO
SP,Local,265800049,A18110008125,84,TERRE,P20601450969,Consumible,2026-02-09,2026-02-19,1.0,1.0,0.3,NO
SP,Local,265800158,A18110008125,25,TERRE,P20601450969,Consumible,2026-04-03,2026-04-08,2.0,2.0,0.2,NO
SP,Local,235600072,A18110008125,0,TERRE,P20516504502,Consumible,2023-02-20,2023-02-22,30.0,30.0,0.1,NO
SP,Local,255600482,A18110008125,24,TERRE,P20601450969,Consumible,2025-10-20,2025-11-07,16.0,16.0,0.6,SI
SP,Local,265800132,A18110008125,15,TERRE,P20601450969,Consumible,2026-03-12,2026-03-18,2.0,2.0,0.2,NO
SP,Local,255600395,A18110008125,8,TERRE,P20601450969,Consumible,2025-09-01,2025-09-06,4.0,4.0,0.2,NO
SP,Local,265800132,A18110008125,5,TERRE,P20601450969,Consumible,2026-03-12,2026-03-18,1.0,1.0,0.2,NO
SP,Local,265800015,A18110008125,0,TERRE,P20541678736,Consumible,2026-01-15,2026-01-21,24.0,24.0,0.20000000000000004,NO
SP,Local,255600438,A18110008125,5,TERRE,P20541678736,Consumible,2025-10-01,2025-10-02,24.0,24.0,0.0,NO
SP,Local,255600394,A18110008125,10,TERRE,P20601450969,Consumible,2025-09-01,2025-09-30,8.0,8.0,1.0,SI
SP,Local,255600044,A18110008125,0,TERRE,P20541678736,Consumible,2025-01-31,2025-01-31,6.0,6.0,0.0,NO
SP,Local,255600175,A18110008125,0,TERRE,P20601450969,Consumible,2025-04-03,2025-04-04,30.0,30.0,0.0,SI
SP,Local,255600500,A18110008125,22,TERRE,P20601450969,Consumible,2025-10-29,2025-11-26,4.0,4.0,0.9,SI
SP,Local,255600387,A18110008125,9,TERRE,P20601450969,Consumible,2025-08-26,2025-09-02,8.0,8.0,0.2,NO
SP,Local,255600474,A18110008125,10,TERRE,P20601450969,Consumible,2025-10-15,2025-10-17,8.0,8.0,0.1,NO
SP,Local,255600429,A18110008125,24,TERRE,P20601450969,Consumible,2025-09-24,2025-09-29,8.0,8.0,0.2,NO
SP,Local,265800049,A18110008125,11,TERRE,P20601450969,Consumible,2026-02-09,2026-02-19,2.0,2.0,0.3,NO
SP,Local,265800177,A18110008125,0,TERRE,P20541678736,Consumible,2026-04-14,2026-04-16,12.0,12.0,0.10000000000000002,NO
SP,Local,255600506,A18110008125,0,TERRE,P20541678736,Consumible,2025-11-06,2025-11-06,12.0,12.0,0.0,NO
SP,Local,265800109,A18110008125,10,TERRE,P20601450969,Consumible,2026-03-05,2026-03-06,4.0,4.0,0.0,SI
SP,Local,265800109,A18110008125,24,TERRE,P20601450969,Consumible,2026-03-05,2026-03-06,3.0,3.0,0.0,SI
SUF,Local,264300194,A18110008230,14,TERRE,P20601450969,REPUESTO,2026-04-21,2026-04-23,7.0,7.0,0.1,NO
