"Codigo_SAP"	"Codigo_GET"	"Codigo_Barra"	"Categoria"	"Ferreteria"	"Marca"	"Descripcion"	"UM"	"Rotacion"	"Antiguedad"	"Costo S/."	"Costo_K_USD"	"Costo_M_USD"	"Precio de lista"	"Último precio de compra"	"Última moneda de compra"	"Última fecha de compra"	"Stock Total"	"Comprometido"	"En OV"	"En OF"	"En Transito"	"Linea de Negocio"	"ID_Rotacion"	"ID_Antiguedad"	"ID_Aprobacion_Planeamiento"	"IMPORTACIONES"	"CALLAO"	"CALLAO - PRODUCCION"	"CALLAO - RESEMIN"	"CALLAO - LA CHALACA"	"CALLAO - DEFECTUOSOS"	"CALLAO - RESERVADOS"	"CALLAO - EXHIBICION"	"LIMA - RANSA"	"LIMA - RANSA DEFECTUOSOS"	"TRANSITO"	"PIURA - KMMP"	"LAS BAMBAS"	"LIMA - BLENDING"	"PIURA - AG CHIRA"	"CHIMBOTE - CD"	"AREQUIPA - CD"	"ILO - CD"	"ILO - SOUTHERN"	"TRUJILLO - CD"	"TRUJILLO - LINEA"	"ANTAPACCAY"	"RESEMIN"	"COSAPI"	"ENTREGA EPPS"	"SETTING"	"CALLAO - SIN ROTACIÓN"	"TALLER"	"DROPSHIP"	"CALLAO - RECLAMOS"	"ELECTRÓNICA"	"FILTRACIÓN"	"FRIO"	"HERRAMIENTAS HIDRAÚLICAS"	"HIDRAÚLICA NAVAL"	"HIDRAÚLICA TERRESTRE"	"LUBRICACIÓN ESPECIAL"	"LUBRICACIÓN INDUSTRIAL"	"POSADA"	"PRE-DESPACHO"	"RECSOL"	"QUEMA"	"SISTEMA DE LUBRICACIÓN"	"LIMA - RANSA REPARACIONES"	"LIMA - RANSA RECLAMOS"	"TRANSMISIÓN DE POTENCIA"	"RELSA"	"LABORATORIO LUBRICACIÓN MINERÍA"	"LIMA - RANSA RESERVADOS"	"ILO - RESERVADOS"	"CALLAO-CONTROL"	"APM - CALLAO"	"PCGE"	"ILO-QUELLAVECO"	"UNICON JICAMARCA"	"PRE-INGRESO"	"UNICON YERBABUENA"	"AREQUIPA - RESERVA"	"AREQUIPA - EXHIBICIÓN"	"ATLAS HYDRAULICS"	"CHINALCO"	"PRE-INGRESO (LOCAL)"	"NUEVOS ALMACENES NO REGISTRADOS"
"A18130006057"	"2001847"	"-"	"Accesorios"	""	"POWER TEAM"	"PROTECTORES PARA CILINDROS"	"KT"	"0"	"0"	"1661.95"	"444.015"	"0"	"683.1"	"444.015"	"USD"	"2024-01-30"	"0"	"0"	"0"	"0"	"0"	"HERRAMIENTA HIDRAULI"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006059"	"2002141"	"2002141"	"Accesorios"	""	"POWER TEAM"	"ADAPTADORES PARA CILINDROS"	"KT"	"0"	"2"	"1464.01"	"393.13"	"394.38"	"615.9"	"393.13"	"USD"	"2024-05-02"	"1"	"0"	"0"	"0"	"0"	"HERRAMIENTA HIDRAULI"	"0"	"2"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006062"	"20034"	"PM00610"	""	""	"PULLMASTER"	"FRICTION PLATE PL4"	"PZ"	"0"	"1"	"115.3343"	"30.8286"	"31.43"	"48.06"	"30.828"	"USD"	"2024-12-26"	"7"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"1"	"Y"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006067"	"20161"	"PM00640"	""	""	"PULLMASTER"	"RETAINING RING H12 / M12"	"PZ"	"1"	"0"	"345.545"	"102.02"	"102.19"	"158.28"	"94.22"	"USD"	"2026-07-01"	"2"	"1"	"1"	"0"	"0"	"TRANSM. DE POTENCIA"	"1"	"0"	"Y"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006071"	"202862-004"	"202862-004"	""	""	"CHAR-LYNN"	"4KC WEAR PLATE"	"PZ"	"0"	"0"	"139.81"	"0"	"0"	"72.33"	"38.336"	"USD"	"2021-02-09"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006075"	"203225"	"203225"	"Accesorios"	""	"POWER TEAM"	"PUSH BUTTON SWITCH"	"PZ"	"1"	"0"	"735.95"	"211.18"	"0"	"300.18"	"210.33"	"USD"	"2025-09-22"	"0"	"0"	"0"	"0"	"0"	"HERRAMIENTA HIDRAULI"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006078"	"20491-26-10Z"	"FW02524"	"Espiga"	""	"EATON-WINNER"	"ESPIGA R1/R2 A 90° HEMBRA MILIM. M26x1.5 T18 A MANGUERA 5/8"" LIGERA"	"PZ"	"1"	"0"	"6.57"	"1.7989"	"1.8"	"4.99"	"1.61875"	"USD"	"2025-12-02"	"9"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006085"	"20G"	"MHE0200"	"Repuestos"	""	"GENÉRICO"	"SUN GEAR KIT  USAR 25G (MHE0202)"	"PZ"	"0"	"1"	"1249.745"	"338.465"	"300"	"690"	"338.382"	"USD"	"2025-04-22"	"6"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"1"	"Y"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006100"	"21193"	"PM00688"	""	""	"GENÉRICO"	"SPRAG CLUTH ALIGNER H12 / M12"	"PZ"	"0"	"0"	"157.78"	"0"	"0"	"79.39"	"157.78"	"SOL"	"2021-04-01"	"0"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006102"	"21252"	"PM00700"	""	""	"PULLMASTER"	"DIVIDER PLATE H12/M12/PL8"	"PZ"	"2"	"0"	"130.0293"	"38.6739"	"38.71"	"65.51"	"35.84"	"USD"	"2026-03-27"	"67"	"0"	"0"	"0"	"125"	"TRANSM. DE POTENCIA"	"2"	"0"	"N"	"0"	"62"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006104"	"2161"	"2161"	""	""	"SETTING"	"PIN V20-6/5"	"PZ"	"0"	"4"	"4.6757"	"1.191"	"1.18"	"1.49"	"4.8994"	"SOL"	"2022-06-23"	"82"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"4"	"Y"	"0"	"82"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006108"	"21938"	"PM00730"	""	""	"PULLMASTER"	"MOTOR SUB-ASSEMBLY H12 / M12"	"PZ"	"1"	"0"	"13154.6"	"3577.18"	"0"	"6700"	"3577.18"	"USD"	"2025-05-23"	"0"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006111"	"222070"	"FF09090"	"Repuestos"	""	"GENÉRICO"	"ACEITE PARA MONTAJE DE MANGUERA (LATA 16 OZ)"	"UN"	"0"	"2"	"3.925"	"1.06"	"1.06"	"0"	"1.06"	"USD"	"2024-03-20"	"10"	"0"	"0"	"0"	"0"	"MANGUERA Y CONEXION"	"0"	"2"	"Y"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006118"	"225AP00798B"	"VE07522"	""	""	"EATON"	"CUERPO DE VALVULA CLS101PESDA040040DP000P000Z000ZZL00B"	"PZ"	"0"	"0"	"1167.81"	"348.5"	"0"	"657.55"	"348.497"	"USD"	"2019-10-30"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006121"	"225AP00801B"	"VE07525"	""	""	"EATON"	"CUEPRO DE VALVULA CLS101PESDA025025DP000P000Z000ZZL00B"	"PZ"	"0"	"0"	"1167.8133"	"348.5"	"0"	"278.8"	"348.4967"	"USD"	"2019-10-30"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006123"	"225AP00803B"	"VE07527"	""	""	"EATON"	"CUERPO DE VALVULA CLS101PESDA015015DP000P000Z000ZZL00B"	"PZ"	"0"	"0"	"1166.35"	"348.06"	"0"	"278.45"	"348.06"	"USD"	"2019-10-30"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006124"	"2280"	"2280"	""	""	"SETTING"	"SPRING CT-10-B"	"PZ"	"0"	"0"	"34.54"	"11.5"	"0"	"9.2"	"34.54"	"SOL"	"2021-08-12"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006125"	"2281"	"2281"	""	""	"SETTING"	"SPRING CT-10-F"	"PZ"	"0"	"3"	"22.0857"	"5.8886"	"5.88"	"11.11"	"19.31"	"SOL"	"2023-06-02"	"7"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"3"	"Y"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006126"	"229235"	"229235"	""	""	"VICKERS"	"SEAL V20"	"PZ"	"0"	"0"	"43.11"	"11.47"	"0"	"21.64"	"43.11"	"SOL"	"2021-04-01"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006127"	"229236"	"229236"	""	""	"GENÉRICO"	"SEAL V210/M2-210"	"PZ"	"0"	"0"	"29.91"	"7.96"	"0"	"15.02"	"29.91"	"SOL"	"2021-04-01"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006129"	"231042"	"231042"	""	""	"SETTING"	"PIN V10-1-2-3"	"PZ"	"0"	"4"	"3.0976"	"0.9435"	"0.91"	"1.11"	"3.0976"	"SOL"	"2022-02-11"	"37"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"4"	"Y"	"0"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006130"	"23121"	"PM00750"	""	""	"PULLMASTER"	"SEAL KIT MOTOR H12 & M12"	"KT"	"1"	"0"	"499.1733"	"137.41"	"138.78"	"230"	"141.945"	"USD"	"2025-08-05"	"6"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"1"	"0"	"Y"	"0"	"5"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006132"	"23123"	"PM00752"	""	""	"PULLMASTER"	"SEAL KIT WINCH H12 & M12"	"KT"	"2"	"0"	"1439.595"	"401.225"	"0"	"650"	"401.225"	"USD"	"2025-08-05"	"0"	"0"	"0"	"0"	"15"	"TRANSM. DE POTENCIA"	"2"	"0"	"N"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006133"	"231491"	"MA09000"	"Repuestos"	""	"GENÉRICO"	"DIAPHRAGM 13923-01 TYPE 50 BENDIX (17767)"	"PZ"	"0"	"3"	"967.7231"	"251.5523"	"253.29"	"474.63"	"258.8"	"USD"	"2022-12-12"	"13"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"3"	"Y"	"0"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006134"	"233369"	"233369"	""	""	"EATON"	"SHAFT 45VQ # 1"	"PZ"	"0"	"0"	"478.71"	"127.725"	"0"	"141.92"	"478.71"	"SOL"	"2021-04-01"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006136"	"233624"	"233624"	""	""	"EATON"	"SHAFT 35VQ # 1"	"PZ"	"0"	"0"	"459.77"	"122.34"	"0"	"230.83"	"459.77"	"SOL"	"2021-04-01"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006139"	"237832"	"237832"	""	""	"GENÉRICO"	"RETAINING RING 36M"	"PZ"	"0"	"0"	"9.17"	"2.4525"	"0"	"4.63"	"9.17"	"SOL"	"2021-04-01"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006140"	"238755"	"238755"	""	""	"EATON"	"SHAFT 25VQ # 1"	"PZ"	"0"	"0"	"354.7867"	"107.29"	"0"	"119.21"	"354.786"	"SOL"	"2021-01-22"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006141"	"238929"	"238929"	""	""	"GENÉRICO"	"SHAFT 25VQ # 11"	"PZ"	"1"	"0"	"651.91"	"194.02"	"0"	"398.52"	"178.89052"	"USD"	"2026-02-05"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18130006143"	"240500"	"LU00942"	"Repuestos"	""	"SAMOA"	"REGULADOR-FILTRO COMBI ATRF-1 1/4"""	"PZ"	"0"	"0"	"87.26"	"26.63"	"0"	"57.7"	"87.26"	"SOL"	"2018-12-31"	"0"	"0"	"0"	"0"	"0"	"SIST DE LUBRICACION"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
